"ID","395.3422","397.2707","399.1992","401.1277","403.0562","404.9847","406.9132","408.8417","410.7702","412.6987","414.6272","416.5557","418.4842","420.4127","422.3412","424.2697","426.1982","428.1267","430.0552","431.9837","433.9122","435.8407","437.7692","439.6977","441.6262","443.5547","445.4832","447.4117","449.3401","451.2686","453.1971","455.1256","457.0541","458.9826","460.9111","462.8396","464.7681","466.6966","468.6251","470.5536","472.4821","474.4106","476.3391","478.2676","480.1961","482.1246","484.0531","485.9816","487.9101","489.8386","491.7671","493.6956","495.6241","497.5526","499.4811","501.4096","503.3381","505.2666","507.1951","509.1236","511.0521","512.9806","514.9091","516.8376","518.7661","520.6946","522.6231","524.5516","526.4801","528.4086","530.3371","532.2656","534.1941","536.1226","538.0511","539.9796","541.9081","543.8366","545.7651","547.6936","549.6221","551.5506","553.4791","555.4076","557.3361","559.2646","561.1931","563.1216","565.05","566.9786","568.907","570.8356","572.764","574.6926","576.621","578.5496","580.478","582.4066","584.335","586.2635","588.192","590.1205","592.049","593.9775","595.9061","597.8345","599.7631","601.6915","603.6201","605.5485","607.4771","609.4055","611.334","613.2625","615.191","617.1195","619.048","620.9765","622.905","624.8335","626.762","628.6905","630.619","632.5475","634.476","636.4045","638.333","640.2615","642.19","644.1185","646.047","647.9755","649.904","651.8325","653.761","655.6895","657.618","659.5465","661.475","663.4035","665.332","667.2605","669.189","671.1175","673.046","674.9745","676.903","678.8315","680.7599","682.6885","684.6169","686.5455","688.4739","690.4025","692.331","694.2595","696.188","698.1165","700.045","701.9734","703.902","705.8304","707.759","709.6874","711.616","713.5444","715.473","717.4014","719.33","721.2584","723.187","725.1154","727.0439","728.9724","730.9009","732.8294","734.7579","736.6864","738.6149","740.5434","742.4719","744.4005","746.3289","748.2574","750.1859","752.1144","754.0429","755.9714","757.8999","759.8284","761.7569","763.6854","765.6139","767.5424","769.4709","771.3994","773.3279","775.2564","777.1849","779.1134","781.0419","782.9704","784.8989","786.8274","788.7559","790.6844","792.6129","794.5414","796.4699","798.3984","800.3269","802.2554","804.1839","806.1124","808.0409","809.9694","811.8979","813.8264","815.7549","817.6833","819.6119","821.5403","823.4689","825.3973","827.3259","829.2543","831.1829","833.1113","835.0399","836.9683","838.8969","840.8254","842.7538","844.6824","846.6108","848.5394","850.4678","852.3964","854.3248","856.2534","858.1818","860.1104","862.0388","863.9673","865.8958","867.8243","869.7528","871.6813","873.6098","875.5383","877.4668","879.3953","881.3238","883.2523","885.1808","887.1093","889.0378","890.9663","892.8948","894.8233","896.7518","898.6803","900.6088","902.5373","904.4658","906.3943","908.3228","910.2513","912.1798","914.1083","916.0368","917.9653","919.8938","921.8223","923.7508","925.6793","927.6078","929.5363","931.4648","933.3932","935.3218","937.2502","939.1788","941.1073","943.0358","944.9643","946.8928","948.8213","950.7498","952.6783","954.6068","956.5353","958.4637","960.3923","962.3207","964.2493","966.1777","968.1063","970.0347","971.9633","973.8917","975.8203","977.7487","979.6772","981.6057","983.5342","985.4627","987.3912","989.3198","991.2482","993.1768","995.1052","997.0338","998.9622","1000.891","1002.819","1004.748","1006.676","1008.605","1010.533","1012.462","1014.39","1016.319","1018.247","1020.176","1022.104","1024.033","1025.961","1027.89","1029.818","1031.747","1033.675","1035.604","1037.532","1039.461","1041.389","1043.318","1045.246","1047.175","1049.103","1051.032","1052.96","1054.889","1056.817","1058.746","1060.674","1062.603","1064.531","1066.46","1068.388","1070.317","1072.245","1074.174","1076.102","1078.031","1079.959","1081.888","1083.816","1085.745","1087.673","1089.602","1091.53","1093.459","1095.387","1097.316","1099.244","1101.173","1103.101","1105.03","1106.958","1108.887","1110.815","1112.744","1114.672","1116.601","1118.529","1120.458","1122.386","1124.315","1126.243","1128.172","1130.1","1132.029","1133.957","1135.886","1137.814","1139.743","1141.671","1143.6","1145.528","1147.457","1149.385","1151.314","1153.242","1155.171","1157.099","1159.028","1160.956","1162.885","1164.813","1166.742","1168.67","1170.599","1172.527","1174.456","1176.384","1178.313","1180.241","1182.17","1184.098","1186.027","1187.955","1189.884","1191.812","1193.741","1195.669","1197.598","1199.526","1201.455","1203.383","1205.312","1207.24","1209.169","1211.097","1213.026","1214.954","1216.883","1218.811","1220.74","1222.668","1224.597","1226.525","1228.453","1230.382","1232.311","1234.239","1236.168","1238.096","1240.025","1241.953","1243.882","1245.81","1247.739","1249.667","1251.596","1253.524","1255.453","1257.381","1259.31","1261.238","1263.167","1265.095","1267.024","1268.952","1270.88","1272.809","1274.738","1276.666","1278.594","1280.523","1282.452","1284.38","1286.308","1288.237","1290.166","1292.094","1294.022","1295.951","1297.88","1299.808","1301.736","1303.665","1305.594","1307.522","1309.45","1311.379","1313.307","1315.236","1317.164","1319.093","1321.021","1322.95","1324.878","1326.807","1328.735","1330.664","1332.592","1334.521","1336.449","1338.378","1340.307","1342.235","1344.163","1346.092","1348.021","1349.949","1351.877","1353.806","1355.734","1357.663","1359.591","1361.52","1363.448","1365.377","1367.305","1369.234","1371.162","1373.091","1375.019","1376.948","1378.876","1380.805","1382.733","1384.662","1386.59","1388.519","1390.447","1392.376","1394.304","1396.233","1398.161","1400.09","1402.018","1403.947","1405.875","1407.804","1409.732","1411.661","1413.589","1415.518","1417.446","1419.375","1421.303","1423.232","1425.16","1427.089","1429.017","1430.946","1432.874","1434.803","1436.731","1438.66","1440.588","1442.517","1444.445","1446.374","1448.302","1450.231","1452.159","1454.088","1456.016","1457.945","1459.873","1461.802","1463.73","1465.659","1467.587","1469.516","1471.444","1473.373","1475.301","1477.23","1479.158","1481.087","1483.015","1484.944","1486.872","1488.801","1490.729","1492.658","1494.586","1496.515","1498.443","1500.372","1502.3","1504.229","1506.157","1508.086","1510.014","1511.943","1513.871","1515.8","1517.728","1519.657","1521.585","1523.514","1525.442","1527.371","1529.299","1531.228","1533.156","1535.085","1537.013","1538.942","1540.87","1542.799","1544.727","1546.656","1548.584","1550.513","1552.441","1554.37","1556.298","1558.227","1560.155","1562.084","1564.012","1565.941","1567.869","1569.798","1571.726","1573.655","1575.583","1577.512","1579.44","1581.369","1583.297","1585.226","1587.154","1589.083","1591.011","1592.94","1594.868","1596.797","1598.725","1600.654","1602.582","1604.511","1606.439","1608.368","1610.296","1612.225","1614.153","1616.082","1618.01","1619.939","1621.867","1623.796","1625.724","1627.653","1629.581","1631.51","1633.438","1635.367","1637.295","1639.224","1641.152","1643.081","1645.009","1646.938","1648.866","1650.795","1652.723","1654.652","1656.58","1658.509","1660.437","1662.366","1664.294","1666.223","1668.151","1670.08","1672.008","1673.937","1675.865","1677.794","1679.722","1681.651","1683.579","1685.508","1687.436","1689.365","1691.293","1693.222","1695.15","1697.079","1699.007","1700.936","1702.864","1704.793","1706.721","1708.65","1710.578","1712.507","1714.435","1716.364","1718.292","1720.221","1722.149","1724.078","1726.006","1727.935","1729.863","1731.792","1733.72","1735.649","1737.577","1739.506","1741.434","1743.363","1745.291","1747.22","1749.148","1751.077","1753.005","1754.934","1756.862","1758.791","1760.719","1762.648","1764.576","1766.505","1768.433","1770.362","1772.29","1774.219","1776.147","1778.076","1780.004","1781.933","1783.861","1785.79","1787.718","1789.647","1791.575","1793.504","1795.432","1797.361","1799.289","1801.218","1803.146","1805.075","1807.003","1808.932","1810.86","1812.789","1814.717","1816.646","1818.574","1820.503","1822.431","1824.36","1826.288","1828.217","1830.145","1832.074","1834.002","1835.931","1837.859","1839.788","1841.716","1843.645","1845.573","1847.502","1849.43","1851.359","1853.287","1855.216","1857.144","1859.073","1861.001","1862.93","1864.858","1866.786","1868.715","1870.644","1872.572","1874.5","1876.429","1878.358","1880.286","1882.215","1884.143","1886.072","1888","1889.929","1891.857","1893.786","1895.714","1897.643","1899.571","1901.5","1903.428","1905.357","1907.285","1909.214","1911.142","1913.071","1914.999","1916.927","1918.856","1920.785","1922.713","1924.641","1926.57","1928.499","1930.427","1932.355","1934.284","1936.213","1938.141","1940.069","1941.998","1943.927","1945.855","1947.783","1949.712","1951.641","1953.569","1955.497","1957.426","1959.354","1961.283","1963.211","1965.14","1967.068","1968.997","1970.925","1972.854","1974.782","1976.711","1978.64","1980.568","1982.496","1984.425","1986.354","1988.282","1990.21","1992.139","1994.068","1995.996","1997.924","1999.853","2001.781","2003.71","2005.638","2007.567","2009.495","2011.424","2013.352","2015.281","2017.209","2019.138","2021.066","2022.995","2024.923","2026.852","2028.78","2030.709","2032.637","2034.566","2036.494","2038.423","2040.351","2042.28","2044.208","2046.137","2048.065","2049.994","2051.922","2053.851","2055.779","2057.708","2059.636","2061.565","2063.493","2065.422","2067.35","2069.279","2071.207","2073.136","2075.064","2076.993","2078.921","2080.85","2082.778","2084.707","2086.635","2088.564","2090.492","2092.421","2094.349","2096.278","2098.206","2100.135","2102.063","2103.992","2105.92","2107.849","2109.777","2111.706","2113.634","2115.563","2117.491","2119.42","2121.348","2123.277","2125.205","2127.134","2129.062","2130.991","2132.919","2134.848","2136.776","2138.705","2140.633","2142.562","2144.49","2146.419","2148.347","2150.276","2152.204","2154.133","2156.061","2157.99","2159.918","2161.847","2163.775","2165.704","2167.632","2169.561","2171.489","2173.418","2175.346","2177.275","2179.203","2181.132","2183.06","2184.989","2186.917","2188.846","2190.774","2192.703","2194.631","2196.56","2198.488","2200.417","2202.345","2204.274","2206.202","2208.131","2210.059","2211.988","2213.916","2215.845","2217.773","2219.702","2221.63","2223.559","2225.487","2227.416","2229.344","2231.273","2233.201","2235.13","2237.058","2238.987","2240.915","2242.844","2244.772","2246.701","2248.629","2250.558","2252.486","2254.415","2256.343","2258.272","2260.2","2262.129","2264.057","2265.986","2267.914","2269.843","2271.771","2273.7","2275.628","2277.557","2279.485","2281.414","2283.342","2285.271","2287.199","2289.128","2291.056","2292.985","2294.913","2296.842","2298.77","2300.699","2302.627","2304.556","2306.484","2308.413","2310.341","2312.27","2314.198","2316.127","2318.055","2319.984","2321.912","2323.841","2325.769","2327.698","2329.626","2331.555","2333.483","2335.412","2337.34","2339.269","2341.197","2343.126","2345.054","2346.983","2348.911","2350.84","2352.768","2354.697","2356.625","2358.554","2360.482","2362.411","2364.339","2366.268","2368.196","2370.125","2372.053","2373.982","2375.91","2377.839","2379.767","2381.696","2383.624","2385.553","2387.481","2389.41","2391.338","2393.267","2395.195","2397.124","2399.052","2400.981","2402.909","2404.838","2406.766","2408.695","2410.623","2412.552","2414.48","2416.409","2418.337","2420.266","2422.194","2424.123","2426.051","2427.98","2429.908","2431.837","2433.765","2435.694","2437.622","2439.551","2441.479","2443.408","2445.336","2447.265","2449.193","2451.122","2453.05","2454.979","2456.907","2458.836","2460.764","2462.693","2464.621","2466.55","2468.478","2470.406","2472.335","2474.264","2476.192","2478.121","2480.049","2481.978","2483.906","2485.834","2487.763","2489.692","2491.62","2493.549","2495.477","2497.406","2499.334","2501.262","2503.191","2505.12","2507.048","2508.977","2510.905","2512.833","2514.762","2516.69","2518.619","2520.548","2522.476","2524.405","2526.333","2528.261","2530.19","2532.119","2534.047","2535.976","2537.904","2539.833","2541.761","2543.689","2545.618","2547.547","2549.475","2551.404","2553.332","2555.26","2557.189","2559.117","2561.046","2562.975","2564.903","2566.832","2568.76","2570.688","2572.617","2574.545","2576.474","2578.403","2580.331","2582.26","2584.188","2586.116","2588.045","2589.973","2591.902","2593.831","2595.759","2597.688","2599.616","2601.544","2603.473","2605.401","2607.33","2609.259","2611.187","2613.115","2615.044","2616.972","2618.901","2620.83","2622.758","2624.687","2626.615","2628.543","2630.472","2632.4","2634.329","2636.258","2638.186","2640.115","2642.043","2643.971","2645.9","2647.828","2649.757","2651.686","2653.614","2655.542","2657.471","2659.399","2661.328","2663.256","2665.185","2667.114","2669.042","2670.97","2672.899","2674.827","2676.756","2678.684","2680.613","2682.542","2684.47","2686.398","2688.327","2690.255","2692.184","2694.112","2696.041","2697.969","2699.898","2701.826","2703.755","2705.683","2707.612","2709.54","2711.469","2713.397","2715.326","2717.254","2719.183","2721.111","2723.04","2724.969","2726.897","2728.825","2730.754","2732.682","2734.611","2736.539","2738.468","2740.396","2742.325","2744.253","2746.182","2748.11","2750.039","2751.967","2753.896","2755.824","2757.753","2759.681","2761.61","2763.538","2765.467","2767.395","2769.324","2771.252","2773.181","2775.109","2777.038","2778.966","2780.895","2782.823","2784.752","2786.68","2788.609","2790.537","2792.466","2794.394","2796.323","2798.251","2800.18","2802.108","2804.037","2805.965","2807.894","2809.822","2811.751","2813.679","2815.608","2817.536","2819.465","2821.393","2823.322","2825.25","2827.179","2829.107","2831.036","2832.964","2834.893","2836.821","2838.75","2840.678","2842.607","2844.535","2846.464","2848.392","2850.321","2852.249","2854.178","2856.106","2858.035","2859.963","2861.892","2863.82","2865.749","2867.677","2869.606","2871.534","2873.463","2875.391","2877.32","2879.248","2881.177","2883.105","2885.034","2886.962","2888.891","2890.819","2892.748","2894.676","2896.605","2898.533","2900.462","2902.39","2904.319","2906.247","2908.176","2910.104","2912.033","2913.961","2915.89","2917.818","2919.747","2921.675","2923.604","2925.532","2927.461","2929.389","2931.318","2933.246","2935.175","2937.103","2939.032","2940.96","2942.889","2944.817","2946.746","2948.674","2950.603","2952.531","2954.46","2956.388","2958.317","2960.245","2962.174","2964.102","2966.031","2967.959","2969.888","2971.816","2973.745","2975.673","2977.602","2979.53","2981.459","2983.387","2985.316","2987.244","2989.173","2991.101","2993.03","2994.958","2996.887","2998.815","3000.744","3002.672","3004.601","3006.529","3008.458","3010.386","3012.315","3014.243","3016.172","3018.1","3020.029","3021.957","3023.886","3025.814","3027.743","3029.671","3031.6","3033.528","3035.457","3037.385","3039.314","3041.242","3043.171","3045.099","3047.028","3048.956","3050.885","3052.813","3054.742","3056.67","3058.599","3060.527","3062.456","3064.384","3066.313","3068.241","3070.17","3072.098","3074.027","3075.955","3077.884","3079.812","3081.741","3083.669","3085.598","3087.526","3089.455","3091.383","3093.312","3095.24","3097.169","3099.097","3101.026","3102.954","3104.883","3106.811","3108.74","3110.668","3112.597","3114.525","3116.454","3118.382","3120.311","3122.239","3124.167","3126.096","3128.025","3129.953","3131.882","3133.81","3135.739","3137.667","3139.595","3141.524","3143.453","3145.381","3147.31","3149.238","3151.167","3153.095","3155.023","3156.952","3158.881","3160.809","3162.738","3164.666","3166.594","3168.523","3170.452","3172.38","3174.309","3176.237","3178.166","3180.094","3182.022","3183.951","3185.88","3187.808","3189.737","3191.665","3193.594","3195.522","3197.45","3199.379","3201.308","3203.236","3205.165","3207.093","3209.021","3210.95","3212.878","3214.807","3216.736","3218.664","3220.593","3222.521","3224.449","3226.378","3228.306","3230.235","3232.164","3234.092","3236.021","3237.949","3239.877","3241.806","3243.734","3245.663","3247.592","3249.52","3251.448","3253.377","3255.305","3257.234","3259.163","3261.091","3263.02","3264.948","3266.876","3268.805","3270.733","3272.662","3274.591","3276.519","3278.448","3280.376","3282.304","3284.233","3286.161","3288.09","3290.019","3291.947","3293.875","3295.804","3297.732","3299.661","3301.589","3303.518","3305.447","3307.375","3309.303","3311.232","3313.16","3315.089","3317.017","3318.946","3320.875","3322.803","3324.731","3326.66","3328.588","3330.517","3332.445","3334.374","3336.302","3338.231","3340.159","3342.088","3344.016","3345.945","3347.873","3349.802","3351.73","3353.659","3355.587","3357.516","3359.444","3361.373","3363.302","3365.23","3367.158","3369.087","3371.015","3372.944","3374.872","3376.801","3378.729","3380.658","3382.586","3384.515","3386.443","3388.372","3390.3","3392.229","3394.157","3396.086","3398.014","3399.943","3401.871","3403.8","3405.728","3407.657","3409.585","3411.514","3413.442","3415.371","3417.299","3419.228","3421.156","3423.085","3425.013","3426.942","3428.87","3430.799","3432.727","3434.656","3436.584","3438.513","3440.441","3442.37","3444.298","3446.227","3448.155","3450.084","3452.012","3453.941","3455.869","3457.798","3459.726","3461.655","3463.583","3465.512","3467.44","3469.369","3471.297","3473.226","3475.154","3477.083","3479.011","3480.94","3482.868","3484.797","3486.725","3488.654","3490.582","3492.511","3494.439","3496.368","3498.296","3500.225","3502.153","3504.082","3506.01","3507.939","3509.867","3511.796","3513.724","3515.653","3517.581","3519.51","3521.438","3523.367","3525.295","3527.224","3529.152","3531.081","3533.009","3534.938","3536.866","3538.795","3540.723","3542.652","3544.58","3546.509","3548.437","3550.366","3552.294","3554.223","3556.151","3558.08","3560.008","3561.937","3563.865","3565.794","3567.722","3569.651","3571.579","3573.508","3575.436","3577.365","3579.293","3581.222","3583.15","3585.079","3587.007","3588.936","3590.864","3592.793","3594.721","3596.65","3598.578","3600.507","3602.435","3604.364","3606.292","3608.221","3610.149","3612.078","3614.006","3615.935","3617.863","3619.792","3621.72","3623.649","3625.577","3627.506","3629.434","3631.363","3633.291","3635.22","3637.148","3639.077","3641.005","3642.934","3644.862","3646.791","3648.719","3650.648","3652.576","3654.505","3656.433","3658.362","3660.29","3662.219","3664.147","3666.076","3668.004","3669.933","3671.861","3673.79","3675.718","3677.647","3679.575","3681.504","3683.432","3685.361","3687.289","3689.218","3691.146","3693.075","3695.003","3696.932","3698.86","3700.789","3702.717","3704.646","3706.574","3708.503","3710.431","3712.36","3714.288","3716.217","3718.145","3720.074","3722.002","3723.931","3725.859","3727.788","3729.716","3731.645","3733.573","3735.502","3737.43","3739.359","3741.287","3743.216","3745.144","3747.073","3749.001","3750.93","3752.858","3754.787","3756.715","3758.644","3760.572","3762.5","3764.429","3766.358","3768.286","3770.215","3772.143","3774.072","3776","3777.928","3779.857","3781.786","3783.714","3785.643","3787.571","3789.5","3791.428","3793.356","3795.285","3797.214","3799.142","3801.071","3802.999","3804.927","3806.856","3808.785","3810.713","3812.642","3814.57","3816.499","3818.427","3820.355","3822.284","3824.213","3826.141","3828.07","3829.998","3831.927","3833.855","3835.783","3837.712","3839.641","3841.569","3843.498","3845.426","3847.354","3849.283","3851.211","3853.14","3855.069","3856.997","3858.926","3860.854","3862.782","3864.711","3866.639","3868.568","3870.497","3872.425","3874.354","3876.282","3878.21","3880.139","3882.067","3883.996","3885.925","3887.853","3889.781","3891.71","3893.638","3895.567","3897.495","3899.424","3901.353","3903.281","3905.209","3907.138","3909.066","3910.995","3912.924","3914.852","3916.781","3918.709","3920.637","3922.566","3924.494","3926.423","3928.352","3930.28","3932.208","3934.137","3936.065","3937.994","3939.922","3941.851","3943.78","3945.708","3947.636","3949.565","3951.493","3953.422","3955.35","3957.279","3959.208","3961.136","3963.064","3964.993","3966.921","3968.85","3970.778","3972.707","3974.635","3976.564","3978.492","3980.421","3982.349","3984.278","3986.206","3988.135","3990.063","3991.992","3993.92","3995.849","3997.777","3999.706"
