3.953422e+002,4.399122e-001
3.972707e+002,4.788538e-001
3.991992e+002,3.944003e-001
4.011277e+002,5.173301e-001
4.030562e+002,8.393599e-001
4.049847e+002,3.378116e-001
4.069132e+002,3.275209e-004
4.088417e+002,-1.071432e-001
4.107702e+002,-1.531018e-001
4.126987e+002,-1.053812e-001
4.146272e+002,8.078612e-002
4.165557e+002,2.998227e-001
4.184842e+002,2.605041e-001
4.204127e+002,1.748001e-001
4.223412e+002,1.688562e-001
4.242697e+002,1.980693e-001
4.261982e+002,2.891330e-001
4.281267e+002,3.876141e-001
4.300552e+002,2.078726e-001
4.319837e+002,3.225496e-002
4.339122e+002,-1.300290e-002
4.358407e+002,6.621919e-002
4.377692e+002,1.642978e-001
4.396977e+002,1.684678e-001
4.416262e+002,1.797508e-001
4.435547e+002,2.558207e-001
4.454832e+002,3.736283e-001
4.474117e+002,5.527877e-001
4.493401e+002,6.540632e-001
4.512686e+002,7.670819e-001
4.531971e+002,1.571297e+000
4.551256e+002,6.000000e+000
4.570541e+002,6.000000e+000
4.589826e+002,8.440501e-001
4.609111e+002,3.651183e-001
4.628396e+002,2.474533e-001
4.647681e+002,3.565460e-001
4.666966e+002,8.159265e-001
4.686251e+002,6.000000e+000
4.705536e+002,6.000000e+000
4.724821e+002,6.000000e+000
4.744106e+002,9.103367e-001
4.763391e+002,6.595452e-001
4.782676e+002,6.819822e-001
4.801961e+002,7.672822e-001
4.821246e+002,6.421648e-001
4.840531e+002,2.501916e-001
4.859816e+002,1.912890e-001
4.879101e+002,4.000674e-001
4.898386e+002,6.854509e-001
4.917671e+002,1.163468e+000
4.936956e+002,6.000000e+000
4.956241e+002,6.000000e+000
4.975526e+002,1.306086e+000
4.994811e+002,6.466708e-001
5.014096e+002,8.936231e-001
5.033381e+002,8.471278e-001
5.052666e+002,5.119784e-001
5.071951e+002,2.475979e-001
5.091236e+002,8.215745e-002
5.110521e+002,7.748672e-002
5.129806e+002,1.330516e-001
5.149091e+002,1.591936e-001
5.168376e+002,1.489574e-001
5.187661e+002,1.269913e-001
5.206946e+002,1.128555e-001
5.226231e+002,1.021755e-001
5.245516e+002,9.020232e-002
5.264801e+002,8.414010e-002
5.284086e+002,8.322615e-002
5.303371e+002,8.205865e-002
5.322656e+002,8.008873e-002
5.341941e+002,7.796360e-002
5.361226e+002,7.665302e-002
5.380511e+002,7.676882e-002
5.399796e+002,7.750727e-002
5.419081e+002,7.734099e-002
5.438366e+002,7.514618e-002
5.457651e+002,7.311223e-002
5.476936e+002,7.368027e-002
5.496221e+002,7.397153e-002
5.515506e+002,7.151416e-002
5.534791e+002,6.875657e-002
5.554076e+002,6.839262e-002
5.573361e+002,6.986850e-002
5.592646e+002,7.106233e-002
5.611931e+002,7.130989e-002
5.631216e+002,7.098597e-002
5.650500e+002,6.990641e-002
5.669786e+002,6.804477e-002
5.689070e+002,6.669343e-002
5.708356e+002,6.663080e-002
5.727640e+002,6.724276e-002
5.746926e+002,6.769756e-002
5.766210e+002,6.739183e-002
5.785496e+002,6.659272e-002
5.804780e+002,6.578837e-002
5.824066e+002,6.553068e-002
5.843350e+002,6.596733e-002
5.862635e+002,6.602315e-002
5.881920e+002,6.477959e-002
5.901205e+002,6.283215e-002
5.920490e+002,6.114168e-002
5.939775e+002,6.023955e-002
5.959061e+002,6.005851e-002
5.978345e+002,5.988980e-002
5.997631e+002,5.967706e-002
6.016915e+002,5.972804e-002
6.036201e+002,5.952651e-002
6.055485e+002,5.869298e-002
6.074771e+002,5.789407e-002
6.094055e+002,5.745717e-002
6.113340e+002,5.672606e-002
6.132625e+002,5.555091e-002
6.151910e+002,5.437965e-002
6.171195e+002,5.333054e-002
6.190480e+002,5.197745e-002
6.209765e+002,5.003072e-002
6.229050e+002,4.793018e-002
6.248335e+002,4.643823e-002
6.267620e+002,4.570661e-002
6.286905e+002,4.522480e-002
6.306190e+002,4.498439e-002
6.325475e+002,4.562056e-002
6.344760e+002,4.750340e-002
6.364045e+002,5.011152e-002
6.383330e+002,5.253865e-002
6.402615e+002,5.434150e-002
6.421900e+002,5.550814e-002
6.441185e+002,5.620412e-002
6.460470e+002,5.658273e-002
6.479755e+002,5.670628e-002
6.499040e+002,5.671617e-002
6.518325e+002,5.679921e-002
6.537610e+002,5.689563e-002
6.556895e+002,5.686889e-002
6.576180e+002,5.679615e-002
6.595465e+002,5.673898e-002
6.614750e+002,5.668287e-002
6.634035e+002,5.669364e-002
6.653320e+002,5.665592e-002
6.672605e+002,5.615182e-002
6.691890e+002,5.545253e-002
6.711175e+002,5.534469e-002
6.730460e+002,5.537905e-002
6.749745e+002,5.524097e-002
6.769030e+002,5.509861e-002
6.788315e+002,5.501225e-002
6.807599e+002,5.488489e-002
6.826885e+002,5.465873e-002
6.846169e+002,5.432212e-002
6.865455e+002,5.400063e-002
6.884739e+002,5.380958e-002
6.904025e+002,5.380669e-002
6.923310e+002,5.390144e-002
6.942595e+002,5.384026e-002
6.961880e+002,5.363271e-002
6.981165e+002,5.348810e-002
7.000450e+002,5.338924e-002
7.019734e+002,5.322120e-002
7.039020e+002,5.305519e-002
7.058304e+002,5.298069e-002
7.077590e+002,5.291564e-002
7.096874e+002,5.278882e-002
7.116160e+002,5.262482e-002
7.135444e+002,5.245299e-002
7.154730e+002,5.232264e-002
7.174014e+002,5.224916e-002
7.193300e+002,5.217114e-002
7.212584e+002,5.209698e-002
7.231870e+002,5.207819e-002
7.251154e+002,5.201925e-002
7.270439e+002,5.187398e-002
7.289724e+002,5.176280e-002
7.309009e+002,5.172275e-002
7.328294e+002,5.170562e-002
7.347579e+002,5.166396e-002
7.366864e+002,5.156907e-002
7.386149e+002,5.148457e-002
7.405434e+002,5.145891e-002
7.424719e+002,5.145600e-002
7.444005e+002,5.149166e-002
7.463289e+002,5.161538e-002
7.482574e+002,5.174876e-002
7.501859e+002,5.172831e-002
7.521144e+002,5.154657e-002
7.540429e+002,5.136704e-002
7.559714e+002,5.121800e-002
7.578999e+002,5.093993e-002
7.598284e+002,5.050360e-002
7.617569e+002,5.005161e-002
7.636854e+002,4.965912e-002
7.656139e+002,4.933164e-002
7.675424e+002,4.903626e-002
7.694709e+002,4.867026e-002
7.713994e+002,4.818818e-002
7.733279e+002,4.764633e-002
7.752564e+002,4.711140e-002
7.771849e+002,4.662640e-002
7.791134e+002,4.622298e-002
7.810419e+002,4.583326e-002
7.829704e+002,4.537857e-002
7.848989e+002,4.495341e-002
7.868274e+002,4.461348e-002
7.887559e+002,4.430820e-002
7.906844e+002,4.403687e-002
7.926129e+002,4.381613e-002
7.945414e+002,4.361222e-002
7.964699e+002,4.330280e-002
7.983984e+002,4.281480e-002
